품목일련번호,품목명,표시앞,표시뒤,의약품제형,색상,큰제품이미지
201502752,이부프렌드연질캡슐,IFR,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100003
200905004,아민파워정,BPW,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500038
201309386,디맥정(농축콜레칼시페롤과립),마크분할선D,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426782731800125
201500673,다펜-큐연질캡슐(이부프로펜),CADFQ,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100102
201502766,토르민정,MJH,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100024
201310281,스피록센연질캡슐(나프록센),KDPNX,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426799381700054
201310950,이지펜연질캡슐(덱시부프로펜),EZ,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426820767200165
200904932,암씨롱큐정,Da,AMT,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500084
200904632,맥시쿨펜연질캡슐(덱시부프로펜),KSMC,-,타원형,초록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700180
201308922,에스부펜정(덱시부프로펜),SCD,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426768452000008
201309684,알카메이트정,MA,-,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426790493000090
200905315,자이펜연질캡슐300mg(덱시부프로펜),IHZPS,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829652797600006
201309804,리액트프리미엄정,IY,RE,원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400015
201310516,하드칼츄어블이지정,BK3,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426806030600175
201403429,일양바이오아세틸시스테인캡슐200밀리그램,IBACT200,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426896770200016
201502394,근속프정(클로르족사존),IH,C,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427049111000061
201310917,액티넘이엑스플러스정,AM3020,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6liAhLUua
201505921,엘다인캡슐(에르도스테인),ETXR2,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NyIO8G-At_
201502970,메가콘벤800정,D분할선C,M800,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427076761600018
200100915,애니펜정150밀리그람(덱시부프로펜),A분할선G,150,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427738395000036
201308169,콘센비타프리미엄정,ID·CP,분할선,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723224913900137
201309612,메가트루골드정,Y분할선H,B-All,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M-8WFxDrdL
201501471,클로다펜정(클로르족사존),마크,CLD,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427016107500127
200700843,뷰원연질캡슐,DCVO,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427852405800064
199702105,코졸텍정(세티리진염산염),CL,분할선,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100119
201404287,리포유정,HUV,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYnLMpxg72
200401799,알카펜네이잘연질캡슐(수출명:Alkafen-NSoftCaps.|AlkafenCoughSoftCaps.),AK-N,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723228746300149
201404973,덴타가드플러스캡슐,CEP10,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900165
201104764,덱스리펜연질캡슐(덱시부프로펜),덱스리펜,-,타원형,초록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426564858700004
200402297,리보렌에스연질캡슐,YI-RS,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723213250900023
201405772,아로그린골드정,MTS,12,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100045
201404670,비센큐정,MJ,-,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400005
201405494,일동폴산정1밀리그램,IDFΛ,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674126111200092
201309055,쌩코연질캡슐,SNPSSC,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426773785900031
201309057,쌩콜연질캡슐,SNPSCL,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426773785900097
201309056,쌩코프연질캡슐,SNPSCF,-,타원형,초록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426773785900062
201502813,프리아틸정600mg(아세틸시스테인),600,분할선,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427076761600137
201501557,맥스타민프리미엄정,IHMP,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149805864617300081
200308774,뮤코다인캡슐200mg(아세틸시스테인),ETXMUD200,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500174
201505153,비오켄캡슐(바실루스리케니포르미스균),NKBLK,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427106970700006
201502798,덴티드에프캡슐,EK2DTD,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100077
199600597,알게나정(알마게이트),KLNAL,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZVWX
200904649,파라스트캡슐,ETEXM2,-,장방형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800019
200607863,보령알벤다졸정,D분할선Z,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400132
201301591,이지엔6이브연질캡슐,EVE,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717322719300048
200004608,아우스에프캡슐(수출용),H.KrsH.Krs,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428190319900059
201404221,싸이타민정,마크,-,기타,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700193
201404153,키즈팡츄어블정(수출명:KidsPangChewableTab.|Yukidschewabletablet),YH,마크,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700096
201507620,비알뮤코캡슐(아세틸시스테인),BRBMUCO,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427135487800109
201507963,마룬정(수출용),MA,마크,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400137
201310091,브이디500아이유정(콜레칼시페롤과립),SI,5,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426799381600034
201402678,삼진아스피린장용정,FL1,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674136277000016
200808755,마노엘정,마크VN,분할선,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F680A
201405439,디소론캡슐(디오스민),KKDIO,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_KdFi
199800303,알지텍정(세티리진염산염),GPA,분할선,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Md8mOUAc6A
201405100,오스테인캡슐200밀리그램(아세틸시스테인),ΛUKΛTS,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900113
200811061,액티프롤정,TG분할선L,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600105
201502994,비카린엠장용정,MJM,-,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427076761600064
201401536,에모펜씨정,H분할선S,ATP,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809066501400056
201501594,싸이라민정,ALPHA,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn24CO
201501348,헤모스민캡슐(디오스민),마크HM,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQppFCiRB1
201501074,투콜캡슐,IWPT1,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100072
201505023,키즈애드츄어블정,KAC,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427100481600140
201502335,엘카르씬정(L-카르니틴),KKL,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_KdMG
201310498,자이날큐연질캡슐(나프록센),자이날Q,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426806030600161
201600574,가네진정,GNZ,마크,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427188404700031
201507418,락서스정,AG,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427128653500161
201505342,휴펜정,ETi5,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427106970700099
200904159,마이파워정,PWT,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6RSY
201507403,세노비아에프정,PKE,1,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFQM
200400766,페리닥터캡슐,D-WD-WPDRPDR,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400161
201508445,기가엔드연질캡슐,GGD,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427173043400056
201309882,비나폴로프리미엄정,V분할선N,-,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400063
201310212,아르테빈캡슐(아스피린장용펠렛),AGASP,-,장방형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426799381700023
201402095,큐피코와골드알파정,Q&Pα,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000128
201403697,아테인캡슐(아세틸시스테인),HUVATEIN,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400067
201301656,프라임아스피린장용정100밀리그램,PPA,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NzPkSccjT9
200201554,에이치엘비알벤다졸400정,CT,분할선,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NgH462H54O
201403560,근편정,KLN,CZ,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900065
200900606,제니텔정(알벤다졸),ETX,분할선,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427955462100091
201404888,로피딘캡슐(로페라미드염산염),whiteLOP,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300177
201402316,퀵플러스연질캡슐,ET13,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000154
201307087,아드린정,TG,A분할선R,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426707491600144
200706341,산크만정,BTO1,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427858033600185
200906484,보령바이오아스트릭스캡슐100밀리그램(아스피린장용과립),ASTX100,-,장방형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900105
201310533,라딘큐정(라니티딘염산염),NKM,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426806030600179
201402056,라니딘정75mg(라니티딘염산염),TE,75,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000140
201401417,라니린에스정,마크분할선rS,분할선,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800180
200907818,씨엔큐플러스연질캡슐,CNQP,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300024
200904182,나노민연질캡슐,나노민,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000182
201204813,인코라민스페셜정,CKD,B,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000095
201404088,풀리겐정(클로르족사존),MJ7,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700027
201404206,로라젠정(로라타딘),N분할선10,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFLa
199302106,속엔쿨정,ASF,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100052
200000744,아웃콜에프캡슐,JW5JW5,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427965508800010
201501814,알킬정(알벤다졸),MTS,분할선,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427037258800046
200806961,맥덴타에프캡슐,MCMDF,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800068
200905010,이튼튼캡슐,LLIPT,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400028
198300374,엠코발캡슐(메코발라민),D-WD-WMCBMCB,-,장방형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400143
201403739,알마노겐정(알마게이트),ETG,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1ex
201402565,훼너에스연질캡슐,훼너S,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426867280800145
201402984,그린콜샷리퀴드연질캡슐,GC-L,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723205468400057
201401660,콜락연질캡슐,콜락,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500115
200302521,탐부틴정200밀리그램(트리메부틴말레산염),마크T2,분할선,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500166
201310642,패튼정,WJ64,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426812405600053
201306207,아세틸캡슐(아세틸시스테인),WalC49,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148743243194000069
201402059,알티디75정(라니티딘염산염),PK,75,삼각형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000146
199900968,덴포스에프캡슐,GPDPF,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N0_7a4VsV1
201400842,이파워비타연질캡슐,YPF,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148838281169200127
201501150,헤모포민큐캡슐,마크HMFQ,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100114
201405706,도미다프리미엄정,마크D,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7WiIONwvd
201500972,아로나민씨플러스미니정,Aro+,-,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427005120400167
201307342,우루큐백정,MTS,10,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426712262700128
201401248,덱쎈연질캡슐(덱시부프로펜),DEXEN,-,타원형,초록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800078
201402125,아이키비타플러스츄어블정,MTS,11,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000023
200301993,로젤민연질캡슐(수출명:EROJELLMIN),ALPHA,-,타원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn24Bo
200709256,알파클로닉신리신정,ALPHAPHARM,-,원형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427819753800011
199302512,파밀라제정,PA,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427593004100029
201404416,이든알마게이트정,E02,500,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153382575383600024
201202397,기가렉스연질캡슐,ggr,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426604172000059
201404696,휴비스트아스피린장용정,마크,ΛS2,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769079471500155
201308173,마그토닉연질캡슐,DCMT,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152104201649000004
198401161,세나서트2밀리그람질정,마크,CS,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6EVc
201401768,비비코에스연질캡슐,RPVCS,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500145
201400348,쉐러콜에스연질캡슐,RPSCS,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426827284100184
201309581,하벤유에스캡슐,하벤유,-,장방형,자주,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426788662500135
201309579,오메콜에프캡슐,SNPOM,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_fFrB4MKZ
201502386,덱스트론정300밀리그램(덱시부프로펜디.씨.),D분할선T,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427049111000046
201308550,슬림비플러스정,마크,SP,삼각형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NSQUaVEnkh
200403678,훼너지캡슐,SDFNG,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428248730900110
201500001,블루콜엠연질캡슐,BLCM,-,타원형,검정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000066
201504861,브레노즈연질캡슐,브레노즈,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427106970700188
201309202,잔큐75정(라니티딘염산염),DID,75,육각형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426779838000166
201401475,아페린씨정,H분할선S,ATP,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6ECD
201402061,러지피드정,DID,분할선60,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000152
201400980,텐파워플러스연질캡슐,YPT,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426841854900139
201505745,제감콜드캡슐,SINILHCOLD,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151067046984800097
201305220,글루100정(글루타티온(환원형)),DC,G,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426676298300153
